Name,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,Mean
TodoMVC-JavaScript-ES5,78.38500000012573,47.1500000001397,45.74499999999534,47.83500000007916,45.405000000144355,45.42999999993481,44.01000000000931,44.69500000006519,45.96000000019558,45.18499999982305,48.98000000005122
TodoMVC-JavaScript-ES5/Adding100Items,58.43999999994412,27.320000000065193,26.81499999994412,27.71500000008382,27.21999999997206,26.140000000130385,25.994999999995343,26.73499999998603,27.485000000102445,26.62999999988824,30.049500000011175
TodoMVC-JavaScript-ES5/Adding100Items/Sync,28.650000000023283,21.955000000074506,21.699999999953434,22.43500000005588,21.895000000018626,20.845000000088476,20.82999999995809,21.29500000004191,22.28000000002794,21.349999999976717,22.323500000021888
TodoMVC-JavaScript-ES5/Adding100Items/Async,29.789999999920838,5.364999999990687,5.114999999990687,5.28000000002794,5.324999999953434,5.2950000000419095,5.165000000037253,5.439999999944121,5.205000000074506,5.279999999911524,7.725999999989289
TodoMVC-JavaScript-ES5/CompletingAllItems,13.100000000093132,12.534999999916181,11.865000000107102,12.03000000002794,11.67000000004191,11.574999999953434,11.48499999998603,11.42499999993015,11.880000000121072,11.71999999997206,11.928500000014902
TodoMVC-JavaScript-ES5/CompletingAllItems/Sync,9.145000000018626,8.589999999967404,8.300000000046566,8.025000000023283,7.5200000000186265,7.9799999999813735,7.849999999976717,7.4799999999813735,8.430000000051223,7.96999999997206,8.129000000003725
TodoMVC-JavaScript-ES5/CompletingAllItems/Async,3.955000000074506,3.9449999999487773,3.565000000060536,4.005000000004657,4.150000000023283,3.5949999999720603,3.6350000000093132,3.9449999999487773,3.450000000069849,3.75,3.799500000011176
TodoMVC-JavaScript-ES5/DeletingAllItems,6.845000000088476,7.295000000158325,7.064999999944121,8.089999999967404,6.515000000130385,7.714999999850988,6.53000000002794,6.535000000149012,6.59499999997206,6.834999999962747,7.002000000025146
TodoMVC-JavaScript-ES5/DeletingAllItems/Sync,6.14000000001397,6.710000000079162,6.334999999962747,7.34499999997206,5.960000000079162,7.029999999911524,5.910000000032596,5.855000000097789,5.925000000046566,6.1700000000419095,6.338000000023749
TodoMVC-JavaScript-ES5/DeletingAllItems/Async,0.7050000000745058,0.5850000000791624,0.7299999999813735,0.7449999999953434,0.5550000000512227,0.684999999939464,0.6199999999953434,0.6800000000512227,0.6699999999254942,0.6649999999208376,0.664000000001397
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM,79.31500000017695,54.83500000007916,52.95000000006985,51.439999999827705,51.485000000102445,50.95000000006985,49.455000000074506,50.76500000001397,51.98499999998603,51.75500000012107,54.49350000005215
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items,46.050000000046566,25.75,24.660000000032596,24.395000000018626,24.75,23.71500000008382,23.104999999981374,24.990000000107102,25.839999999967404,24.199999999953434,26.745500000019092
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items/Sync,35.17000000004191,18.974999999976717,19.614999999990687,19.050000000046566,18.744999999995343,18.415000000037253,18.025000000023283,19.20000000006985,19.324999999953434,18.82999999995809,20.535000000009312
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/Adding100Items/Async,10.880000000004657,6.775000000023283,5.0450000000419095,5.34499999997206,6.005000000004657,5.300000000046566,5.0799999999580905,5.790000000037253,6.51500000001397,5.369999999995343,6.2105000000097785
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/CompletingAllItems,20.830000000074506,18.350000000093132,16.625,15.889999999897555,16.505000000004657,17.040000000037253,15.964999999967404,15.559999999939464,15.665000000037253,17.10500000009779,16.953500000014902
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/CompletingAllItems/Sync,15.385000000009313,12.260000000009313,11.895000000018626,11.824999999953434,11.690000000060536,12.099999999976717,11.839999999967404,11.544999999925494,11.54500000004191,11.92000000004191,12.200500000000465
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/CompletingAllItems/Async,5.445000000065193,6.090000000083819,4.7299999999813735,4.064999999944121,4.814999999944121,4.940000000060536,4.125,4.01500000001397,4.119999999995343,5.185000000055879,4.753000000014436
TodoMVC-JavaScript-ES6-Webpack-Complex-DOM/DeletingAllItems,12.43500000005588,10.73499999998603,11.665000000037253,11.154999999911524,10.230000000097789,10.194999999948777,10.385000000125729,10.214999999967404,10.479999999981374,10.45000000006985,10.79450000001816
